1,66155.9250950813,59.0170150669292,8106.53213128514,0.122536751162261,0
2,34415.1539658196,48.1171531048603,6564.74501767738,0.190751580661163,0
3,57317.1700630337,63.108049491886,8020.95329638647,0.139939799671993,0
4,42709.5342008397,45.7519723521546,6103.6422601407,0.142910532141104,0
5,66952.6888453402,18.5843359269202,8770.09923520439,0.130989499995485,1
6,24904.0641402826,57.4716071025468,15.4985984378272,0.000622332096099854,0
7,48430.3596126847,26.8091324190609,5722.58198121271,0.118161046644673,0
8,24500.1419843175,32.8975483207032,2971.00330971188,0.121264738449827,1
9,40654.8925372772,55.4968525394797,4755.8252798016,0.116980392346159,0
10,25075.8727709763,39.7763780555688,1409.23037111453,0.0561986569315195,0
11,64131.4153722487,25.6795753538609,4351.02897072325,0.0678455160465091,0
12,59436.8471228518,60.4719358547591,9254.24453803174,0.155698779225349,0
13,61050.3460792825,26.3550438545644,5893.26465933928,0.096531224437058,0
14,27267.9954580963,61.5767758232541,4759.7875810455,0.174555830052122,0
15,63061.9601742364,39.2015528911725,1850.36937703064,0.029342084703967,0
16,50501.7266888171,28.218361321371,3977.28743247384,0.0787554741837084,0
17,43548.6547113396,39.5745303500444,3935.54445334235,0.090371206169948,0
18,43378.1751943752,60.8483179393224,3277.7375531263,0.0755619050003588,0
19,20542.3650727607,61.6905707078986,3157.44228997066,0.153703932277858,0
20,58887.3575488105,26.076093018055,4965.51606626419,0.0843222768511623,0
21,23000.7840017788,31.7613541707397,1148.11805715996,0.0499164748936892,0
22,32197.6207010448,52.4232799196616,4244.0571361234,0.131812756462023,0
23,23329.3194137514,48.5769745339639,222.622298697307,0.00954259722493589,0
24,27845.8008938469,51.9706241027452,4959.92122589578,0.178120975755155,0
25,65301.9840293564,48.84092176985,5465.26788565462,0.0836922180373222,0
26,47451.6301229596,27.0317413089797,5361.28271628474,0.112984163081273,0
27,63287.0389078744,36.4969755136408,9595.28628892989,0.151615345804021,0
28,45727.4598698132,55.8399218451232,6376.82294883561,0.139452813845128,0
29,59417.805406265,30.8582674972713,2082.62593812344,0.0350505361799151,0
30,58842.8913080133,54.5109475636855,10871.1867897838,0.184749364759773,0
31,48528.8527957164,43.7838086271659,6155.78467025544,0.12684793304652,0
32,23526.3025551103,52.6710122944787,2862.0101387461,0.121651506097987,0
33,67252.9006074183,38.1319074640051,4221.30315714475,0.0627675998955965,0
34,58886.8512935005,38.6615042379126,7271.55203247058,0.123483458068222,0
35,57584.9737902172,36.672020919621,1728.4237547148,0.0300151869654655,0
36,26289.9723066948,20.6667787344195,341.146965986397,0.0129763151519001,0
37,25952.3814707063,58.1850173026323,2109.20077173687,0.0812719547189772,0
38,32464.091880247,50.2250059167854,4326.70507344396,0.133276639599353,0
39,60921.0631041788,18.8405257579871,968.836382674606,0.0159031430725008,0
40,26578.5366925411,32.6760442531668,3489.84313638823,0.131303057679906,1
41,66260.1215578616,32.8966930676252,7035.58910734261,0.106181349232793,0
42,58787.4552397989,62.6413028519601,4167.78672391926,0.0708958519622684,0
43,62545.7087112591,49.0404332359321,4362.90581198044,0.0697554780635983,0
44,24381.9534475915,25.2523307087831,4227.0189863608,0.173366707284003,1
45,67852.1058685146,47.3218990601599,5730.58825138471,0.0844570434186608,0
46,41725.6128555164,18.1300383633934,1185.21469984619,0.0284049680456519,0
47,41896.9715991989,47.25073103467,4892.209733649,0.116767621785402,0
48,44379.7296541743,50.0886712889187,1814.33508159906,0.0408820670098066,0
49,28416.8993751518,57.9287192984484,1788.97373591901,0.0629545719362795,0
50,68427.163111046,46.308240193408,1658.07023321236,0.0242311701644212,0
